CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
10000346,Customer_346,783,Germany,Female,38,8,236049.49,1,1,0,138288.18,1
10000347,Customer_347,500,Spain,Male,49,3,242931.45,1,1,1,114968.24,0
10000348,Customer_348,764,Spain,Male,31,9,193008.47,2,1,1,178890.52,0
10000349,Customer_349,827,France,Female,87,9,71701.52,1,0,0,65017.71,0
10000350,Customer_350,647,France,Male,63,3,54815.34,1,0,1,154086.37,1
10000351,Customer_351,448,Spain,Male,37,6,111887.26,2,1,1,136790.95,0
10000352,Customer_352,612,France,Female,75,3,248470.92,1,1,1,167766.53,0
10000353,Customer_353,601,France,Male,65,0,103167.01,2,1,1,121512.42,1
10000354,Customer_354,493,Spain,Male,24,10,49767.1,2,1,1,92033.58,0
10000355,Customer_355,695,Spain,Male,57,8,236085.72,3,0,1,9901.28,1
10000356,Customer_356,461,Spain,Male,76,1,96479.49,1,0,0,167941.45,0
10000357,Customer_357,849,Spain,Male,53,4,172724.72,1,0,1,181987.9,1
10000358,Customer_358,409,Spain,Male,61,3,197038.24,2,1,0,89936.71,0
10000359,Customer_359,718,France,Male,48,7,210788.98,1,1,0,44461.06,0
10000360,Customer_360,351,France,Male,59,5,205320.1,1,1,1,129434.98,0
10000361,Customer_361,734,Germany,Male,61,6,209061.72,1,1,1,24349.75,1
10000362,Customer_362,653,Germany,Female,60,1,166913.36,2,0,0,8179.93,1
10000363,Customer_363,603,France,Male,60,3,100957.77,1,1,0,58029.02,1
10000364,Customer_364,489,France,Female,64,3,166821.71,2,1,0,135986.11,1
10000365,Customer_365,802,France,Male,23,1,209183.58,1,1,0,162842.69,0
10000366,Customer_366,386,Germany,Female,83,9,87660.62,2,0,0,31380.24,0
10000367,Customer_367,509,France,Female,26,3,74127.0,1,1,0,189230.43,0
10000368,Customer_368,358,France,Male,28,8,85926.8,1,0,1,110420.21,0
10000369,Customer_369,582,Germany,Male,35,7,137820.85,1,1,0,185052.48,0
10000370,Customer_370,448,Germany,Male,42,10,13110.97,1,1,0,29967.23,0
10000371,Customer_371,496,France,Female,91,0,194742.7,1,0,1,91601.08,0
10000372,Customer_372,653,Germany,Male,75,7,34712.99,1,1,1,86168.1,0
10000373,Customer_373,557,Germany,Female,47,10,33209.66,3,0,0,82344.99,1
10000374,Customer_374,480,France,Male,18,8,49414.78,2,1,0,186158.4,1
10000375,Customer_375,753,France,Male,80,7,144231.86,2,0,1,169884.02,0
10000376,Customer_376,501,France,Female,46,9,71392.09,3,1,0,158857.77,1
10000377,Customer_377,403,France,Female,83,0,92022.58,2,0,1,57232.63,0
10000378,Customer_378,469,Spain,Male,70,7,232912.28,1,1,0,67815.66,1
10000379,Customer_379,510,France,Female,36,4,211800.54,2,0,0,51868.71,1
10000380,Customer_380,757,Germany,Male,83,8,213047.63,2,1,1,158698.94,1
10000381,Customer_381,465,France,Female,69,8,144410.46,3,0,1,78571.98,0
10000382,Customer_382,424,France,Female,48,5,216616.54,2,1,0,195737.64,0
10000383,Customer_383,462,Germany,Female,77,2,194641.46,2,1,1,72870.25,1
10000384,Customer_384,805,France,Male,85,6,238309.2,2,0,1,33966.3,0
10000385,Customer_385,769,France,Male,47,2,16092.1,2,1,0,185971.62,0
10000386,Customer_386,771,France,Female,30,6,7181.78,2,1,0,156544.46,0
10000387,Customer_387,453,France,Male,32,7,43757.49,1,1,1,116652.02,0
10000388,Customer_388,689,Germany,Female,37,4,232271.21,2,1,1,171689.28,0
10000389,Customer_389,603,France,Male,51,4,151391.28,2,1,1,189889.71,0
10000390,Customer_390,576,Spain,Male,37,3,106528.13,1,1,1,172275.78,0
10000391,Customer_391,461,Germany,Female,67,2,128177.77,1,1,0,180904.88,1
10000392,Customer_392,822,France,Male,44,7,207401.15,2,0,0,54255.7,0
10000393,Customer_393,448,France,Female,47,10,232277.5,1,1,0,102175.18,0
10000394,Customer_394,502,France,Female,73,5,182424.71,1,0,1,159060.72,0
10000395,Customer_395,698,Spain,Female,82,5,189961.96,1,1,0,105209.18,1
10000396,Customer_396,751,France,Male,72,1,80094.51,2,0,1,128371.85,0
10000397,Customer_397,733,Spain,Female,41,3,116758.8,1,1,0,184569.78,0
10000398,Customer_398,715,France,Female,42,4,221302.55,2,1,0,59076.58,1
10000399,Customer_399,687,Spain,Male,70,10,196483.53,2,1,0,107886.27,1
10000400,Customer_400,543,France,Male,28,9,171067.73,1,0,0,112712.57,1
10000401,Customer_401,659,Spain,Male,77,4,16311.71,1,1,1,71914.46,1
10000402,Customer_402,512,France,Female,64,2,9876.8,2,0,1,73661.54,0
10000403,Customer_403,557,France,Female,42,9,32602.74,2,1,0,153810.33,1
10000404,Customer_404,794,France,Female,42,4,145347.77,1,1,0,185903.72,1
10000405,Customer_405,518,France,Female,34,4,134096.71,2,1,0,126750.95,1
10000406,Customer_406,833,Spain,Male,29,1,235672.71,2,1,1,97594.42,0
10000407,Customer_407,510,France,Male,69,4,173689.91,2,1,1,150074.64,0
10000408,Customer_408,417,France,Male,28,2,73493.15,1,1,0,199561.86,0
10000409,Customer_409,638,Germany,Male,27,2,40374.07,1,1,0,16490.42,0
10000410,Customer_410,747,France,Male,77,4,212383.31,2,1,1,130320.39,1
10000411,Customer_411,626,Germany,Female,71,8,114906.03,1,1,1,111226.5,1
10000412,Customer_412,653,Germany,Female,80,1,163367.37,1,1,1,122053.6,0
10000413,Customer_413,753,France,Male,37,8,141285.9,1,1,0,4574.69,1
10000414,Customer_414,733,Spain,Female,22,2,26864.09,2,0,1,191135.26,1
10000415,Customer_415,741,France,Female,58,6,14264.6,1,0,0,17089.88,1
10000416,Customer_416,484,France,Male,80,0,94254.55,1,1,0,61502.35,0
10000417,Customer_417,544,Germany,Female,73,0,90387.57,2,1,0,59667.26,1
10000418,Customer_418,750,Germany,Male,49,7,168449.53,1,0,1,146625.64,1
10000419,Customer_419,477,France,Female,44,8,158050.1,1,0,1,134191.02,0
10000420,Customer_420,382,Germany,Female,85,2,242235.23,2,1,0,12355.39,0
10000421,Customer_421,525,France,Female,65,5,214524.88,1,1,1,29951.12,0
10000422,Customer_422,809,France,Male,24,2,124145.63,2,1,1,63764.45,0
10000423,Customer_423,792,Spain,Male,63,5,125006.34,1,1,0,140824.05,1
10000424,Customer_424,720,France,Male,35,6,168532.31,1,1,1,185847.81,0
10000425,Customer_425,819,France,Female,55,4,28522.65,2,1,0,63102.38,0
10000426,Customer_426,724,Spain,Female,82,2,249972.64,3,0,0,105120.03,1
10000427,Customer_427,371,Spain,Male,34,7,129702.03,1,1,1,74529.0,0
10000428,Customer_428,587,France,Female,55,4,227476.22,2,0,1,115476.08,1
10000429,Customer_429,507,Germany,Male,80,0,241839.08,1,1,0,125599.0,1
10000430,Customer_430,387,Germany,Male,59,8,145410.68,1,1,1,103664.27,0
10000431,Customer_431,579,Spain,Female,25,2,25837.16,1,0,1,77811.2,0
10000432,Customer_432,714,Spain,Female,47,1,143336.45,2,1,1,175957.92,0
10000433,Customer_433,400,France,Male,81,2,149410.61,1,0,0,160385.7,1
10000434,Customer_434,787,France,Male,26,6,197298.28,1,1,1,199681.13,0
10000435,Customer_435,613,France,Male,74,10,12057.32,2,0,0,82545.04,0
10000436,Customer_436,632,Spain,Male,76,9,116578.84,1,0,0,7759.27,1
10000437,Customer_437,376,Germany,Female,84,7,230692.56,1,1,0,130277.95,1
10000438,Customer_438,575,Germany,Female,22,1,247824.77,1,0,0,156687.75,0
10000439,Customer_439,626,Spain,Male,21,6,47845.67,3,1,0,187357.55,0
10000440,Customer_440,635,France,Male,25,10,217649.75,1,1,0,2083.68,0
10000441,Customer_441,446,France,Female,59,4,36562.64,4,0,0,175917.73,1
10000442,Customer_442,633,France,Female,52,8,210293.61,1,1,0,103352.93,0
10000443,Customer_443,716,France,Female,30,6,69319.43,1,0,0,74970.44,1
10000444,Customer_444,797,France,Male,22,0,239906.32,2,1,1,44395.95,0
10000445,Customer_445,830,France,Female,57,0,173874.19,2,0,0,162826.82,0
10000446,Customer_446,802,Germany,Male,36,5,99777.65,1,0,0,72755.07,0
10000447,Customer_447,666,Spain,Female,21,8,70243.33,2,0,0,120915.74,0
10000448,Customer_448,653,Germany,Female,76,0,58809.38,1,1,1,102338.72,0
10000449,Customer_449,496,Germany,Male,35,2,170198.08,2,1,1,52639.05,0
10000450,Customer_450,353,France,Male,41,4,223947.75,2,1,0,157558.82,1
10000451,Customer_451,384,Spain,Male,48,3,188735.49,1,0,1,59642.48,0
10000452,Customer_452,541,Spain,Male,75,0,208697.88,2,0,1,157465.44,0
10000453,Customer_453,398,Germany,Male,45,9,195345.94,1,1,0,81914.72,0
10000454,Customer_454,366,France,Female,26,3,244786.92,1,0,1,6027.72,1
10000455,Customer_455,521,France,Male,62,3,189451.23,1,0,1,153488.03,1
10000456,Customer_456,569,France,Female,66,10,52557.13,2,1,1,179855.97,0
10000457,Customer_457,507,Germany,Female,19,9,197899.62,1,0,1,23967.13,1
10000458,Customer_458,826,Spain,Female,23,3,80517.34,2,1,0,117051.54,0
10000459,Customer_459,395,Spain,Male,46,2,248949.97,2,0,1,14361.72,0
10000460,Customer_460,722,France,Male,43,6,94168.16,2,0,0,165979.38,0
10000461,Customer_461,355,Spain,Male,45,0,73198.44,2,1,1,197591.93,0
10000462,Customer_462,448,Spain,Male,24,1,59804.0,1,1,0,99004.05,1
10000463,Customer_463,729,France,Female,51,0,164628.66,2,1,0,62687.1,0
10000464,Customer_464,582,France,Male,73,3,27305.27,1,0,1,169151.55,1
10000465,Customer_465,386,Spain,Male,27,4,238389.97,2,1,0,104161.1,0
10000466,Customer_466,629,France,Male,74,10,73578.17,1,0,1,89811.2,0
10000467,Customer_467,698,Spain,Female,64,9,73850.15,1,1,0,45570.01,1
10000468,Customer_468,846,Spain,Male,44,4,11516.52,1,1,1,123207.79,0
10000469,Customer_469,651,Germany,Male,56,1,61504.38,1,1,0,121267.85,1
10000470,Customer_470,530,Spain,Male,39,10,104744.84,1,1,1,52574.99,0
10000471,Customer_471,444,Germany,Female,36,2,92401.6,2,1,1,42290.69,0
10000472,Customer_472,448,Germany,Female,26,3,68254.98,2,0,1,87719.37,0
10000473,Customer_473,537,France,Male,36,9,10185.96,2,1,0,90169.26,0
10000474,Customer_474,830,France,Female,19,5,75145.34,1,0,0,25691.82,0
10000475,Customer_475,465,France,Male,78,5,194582.73,1,1,0,55219.69,1
10000476,Customer_476,540,Germany,Male,76,1,109698.07,3,1,1,32079.66,0
10000477,Customer_477,602,France,Male,87,1,72693.84,1,1,1,180290.15,1
10000478,Customer_478,818,France,Male,88,8,76198.03,2,1,1,14877.78,1
10000479,Customer_479,765,France,Female,87,1,138609.39,1,1,0,175753.09,0
10000480,Customer_480,820,Germany,Male,50,1,75573.17,4,0,0,105582.03,0
10000481,Customer_481,510,Spain,Female,82,2,157699.33,1,1,1,133067.96,1
10000482,Customer_482,605,Spain,Male,42,8,247363.63,1,1,0,184650.79,0
10000483,Customer_483,672,France,Female,87,5,10294.1,2,0,0,73084.3,0
10000484,Customer_484,477,Spain,Female,45,10,42184.19,1,1,0,140526.95,0
10000485,Customer_485,367,Germany,Female,35,5,44776.89,2,1,1,134342.99,0
10000486,Customer_486,630,Germany,Female,80,9,111767.58,1,1,1,197669.52,0
10000487,Customer_487,839,Germany,Female,66,4,10354.68,2,0,0,9220.15,0
10000488,Customer_488,572,France,Female,83,6,119380.39,1,1,0,91093.2,0
10000489,Customer_489,403,Spain,Male,57,10,232231.19,2,1,0,197911.12,1
10000490,Customer_490,407,France,Male,83,3,2891.02,2,0,0,65582.48,0
10000491,Customer_491,672,France,Male,21,9,91234.72,3,1,1,193133.18,0
10000492,Customer_492,709,Germany,Male,51,9,190223.44,2,1,0,163345.81,1
10000493,Customer_493,523,France,Male,22,2,38623.63,2,1,0,67871.92,0
10000494,Customer_494,629,France,Male,39,6,19389.75,2,1,1,5831.85,0
10000495,Customer_495,463,Germany,Female,37,9,157694.63,1,1,1,56076.81,0
10000496,Customer_496,637,France,Male,64,0,2487.73,2,0,0,24753.82,0
10000497,Customer_497,780,Germany,Female,51,5,200442.62,1,0,0,85697.89,0
10000498,Customer_498,691,Germany,Male,61,10,16713.19,1,1,0,187905.14,0
10000499,Customer_499,500,Germany,Female,23,10,131088.56,2,0,0,102528.84,0
10000500,Customer_500,799,Germany,Male,73,10,185031.93,2,1,1,89507.71,1
10000501,Customer_501,476,Germany,Female,46,1,60502.75,1,0,1,43160.13,0
10000502,Customer_502,504,Germany,Male,70,1,25885.04,2,1,0,124291.41,0
10000503,Customer_503,839,Germany,Male,18,10,43905.69,2,1,0,91080.74,1
10000504,Customer_504,735,Spain,Female,76,7,213670.89,2,1,0,154545.74,1
10000505,Customer_505,823,Germany,Male,65,2,176445.07,2,1,0,103229.72,1
10000506,Customer_506,622,Spain,Male,24,8,49524.51,1,1,1,177316.47,0
10000507,Customer_507,453,France,Male,49,3,179030.2,3,1,0,156605.25,1
10000508,Customer_508,766,France,Female,78,5,177154.54,1,1,1,29022.46,0
10000509,Customer_509,742,Spain,Male,74,0,249431.27,2,1,0,27209.82,0
10000510,Customer_510,648,France,Female,68,10,97889.01,2,0,1,4880.93,0
10000511,Customer_511,595,France,Male,36,9,216213.37,2,0,1,73808.94,0
10000512,Customer_512,525,Germany,Male,44,9,111610.67,2,1,0,10934.15,0
10000513,Customer_513,388,France,Female,80,2,224440.06,1,1,0,89996.37,0
10000514,Customer_514,826,France,Male,77,3,22900.12,2,0,1,48279.13,1
10000515,Customer_515,519,Spain,Female,78,4,43828.16,2,0,0,99653.17,0
10000516,Customer_516,596,Germany,Male,78,0,212488.59,1,1,1,31669.74,1
10000517,Customer_517,375,France,Male,62,3,204825.08,1,0,0,109843.0,1
10000518,Customer_518,704,Spain,Male,38,4,76358.45,2,0,1,193287.07,0
10000519,Customer_519,655,Spain,Female,61,3,149199.58,2,1,1,127450.43,0
10000520,Customer_520,758,France,Female,18,9,95674.93,2,0,0,112882.7,0
10000521,Customer_521,757,France,Female,61,9,2579.34,2,0,0,157611.54,0
10000522,Customer_522,362,Spain,Male,79,6,6526.03,1,1,0,1124.37,0
10000523,Customer_523,665,Germany,Male,78,7,13564.09,1,1,1,56500.51,1
10000524,Customer_524,740,Germany,Male,67,7,148518.04,2,1,1,197395.72,1
10000525,Customer_525,662,Spain,Female,58,2,69806.93,2,0,1,156526.21,1
10000526,Customer_526,385,Germany,Female,50,4,35987.07,1,1,0,18063.45,0
10000527,Customer_527,522,France,Male,29,9,235282.78,2,1,1,65299.41,0
10000528,Customer_528,369,Germany,Male,19,7,30329.67,2,0,0,87979.0,1
10000529,Customer_529,670,France,Male,38,6,168495.43,2,1,0,186917.51,0
10000530,Customer_530,613,Spain,Female,31,8,223540.05,2,1,0,117241.96,0
10000531,Customer_531,843,Germany,Female,51,9,40957.42,2,1,0,15455.27,1
10000532,Customer_532,749,France,Male,81,6,53682.42,1,1,1,101820.05,0
10000533,Customer_533,491,Germany,Male,40,1,143453.38,2,1,1,57885.24,1
10000534,Customer_534,809,France,Male,67,3,127112.17,1,0,0,67747.56,0
10000535,Customer_535,720,France,Female,31,7,130256.85,2,0,0,22863.6,0
10000536,Customer_536,820,Germany,Female,63,8,138669.52,1,1,0,91757.1,1
10000537,Customer_537,492,France,Male,22,6,237475.73,2,1,1,133900.6,0
10000538,Customer_538,441,Spain,Female,83,4,13459.51,2,1,1,151912.81,1
10000539,Customer_539,703,France,Male,39,0,190112.13,1,1,1,139080.73,0
10000540,Customer_540,671,Germany,Male,87,8,58126.61,3,0,1,132106.41,0
10000541,Customer_541,637,Spain,Female,19,5,93419.42,1,1,0,173844.85,0
10000542,Customer_542,564,Germany,Male,46,1,22322.78,1,1,1,66481.56,0
10000543,Customer_543,796,France,Female,78,10,111406.69,2,1,1,42927.44,0
10000544,Customer_544,691,Spain,Male,88,9,201054.81,2,0,1,17897.7,0
10000545,Customer_545,400,France,Male,33,9,24685.08,1,0,0,33150.44,1
10000546,Customer_546,502,France,Female,81,1,68900.9,2,1,0,29887.69,1
10000547,Customer_547,535,France,Male,31,9,93265.43,2,1,1,182500.36,0
10000548,Customer_548,412,France,Male,60,0,25974.8,1,1,1,36112.4,0
10000549,Customer_549,539,Spain,Female,60,3,190579.2,2,1,1,18798.85,0
10000550,Customer_550,474,France,Male,87,9,196736.76,1,1,1,80057.06,0
10000551,Customer_551,499,Spain,Male,72,10,208973.75,1,1,1,33931.29,0
10000552,Customer_552,663,Spain,Female,48,1,145974.05,2,1,1,26123.19,0
10000553,Customer_553,407,France,Male,91,9,126809.71,2,0,1,72488.81,0
10000554,Customer_554,691,Germany,Male,57,10,65638.11,2,1,1,183877.66,0
10000555,Customer_555,654,France,Female,44,8,163789.49,2,0,1,6097.44,1
10000556,Customer_556,529,France,Male,69,1,111140.87,2,1,1,41552.08,1
10000557,Customer_557,519,France,Female,24,10,242694.1,1,1,1,164847.34,0
10000558,Customer_558,675,Spain,Male,63,8,242044.87,2,0,1,49055.43,0
10000559,Customer_559,620,Spain,Female,50,0,226301.28,1,0,1,88224.5,0
10000560,Customer_560,403,France,Male,25,6,90022.28,1,1,0,19718.36,0
10000561,Customer_561,840,France,Male,22,5,91993.11,3,1,1,159037.1,0
10000562,Customer_562,793,Spain,Female,78,5,213168.29,2,1,0,147295.1,0
10000563,Customer_563,450,France,Male,89,1,182283.73,1,1,0,25622.33,0
10000564,Customer_564,830,Spain,Female,77,0,176090.24,2,0,0,189593.08,0
10000565,Customer_565,613,Germany,Male,41,9,69902.75,2,0,1,118129.15,0
10000566,Customer_566,402,France,Female,24,7,208337.15,1,1,1,159633.78,0
10000567,Customer_567,409,Spain,Male,78,7,144855.14,2,0,0,152762.46,0
10000568,Customer_568,841,France,Female,53,1,111716.39,2,1,0,103819.88,0
10000569,Customer_569,457,Spain,Female,44,3,216355.53,2,0,1,149501.1,0
10000570,Customer_570,354,Spain,Male,46,3,98552.44,2,1,1,47567.92,0
10000571,Customer_571,452,France,Male,37,1,163481.45,1,0,1,4263.55,0
10000572,Customer_572,545,France,Male,87,10,116476.3,2,0,1,68422.45,1
10000573,Customer_573,611,Spain,Male,20,8,148184.45,1,1,0,30509.87,0
10000574,Customer_574,714,Spain,Female,56,3,10136.62,1,1,0,196216.35,0
10000575,Customer_575,829,France,Male,62,3,115278.79,3,1,1,184725.87,0
10000576,Customer_576,721,Spain,Female,85,3,139122.83,2,0,1,28836.96,0
10000577,Customer_577,699,France,Male,48,4,123179.83,2,0,0,68805.2,1
10000578,Customer_578,396,France,Female,55,9,211852.59,1,1,0,101868.75,1
10000579,Customer_579,704,Spain,Male,23,7,77780.99,1,1,1,79752.41,0
10000580,Customer_580,660,France,Female,25,3,221019.13,1,0,0,140007.04,0
10000581,Customer_581,773,Spain,Male,45,2,100865.49,2,1,0,100709.15,1
10000582,Customer_582,657,France,Male,32,10,173631.68,2,1,0,113057.42,0
10000583,Customer_583,493,Germany,Female,25,0,21680.68,2,1,0,135531.46,0
10000584,Customer_584,618,France,Male,71,1,50038.52,2,0,1,4744.27,0
10000585,Customer_585,719,Germany,Male,23,3,190291.5,2,1,1,2495.98,0
10000586,Customer_586,473,Germany,Female,46,8,3082.17,2,1,0,35633.82,1
10000587,Customer_587,455,France,Female,51,0,242131.93,2,1,0,143664.11,0
10000588,Customer_588,507,Germany,Male,24,5,47657.23,3,0,0,48092.63,0
10000589,Customer_589,496,France,Male,57,5,225326.0,2,1,1,184036.24,0
10000590,Customer_590,494,France,Female,91,9,128986.26,1,1,1,15709.59,1
10000591,Customer_591,469,Spain,Male,30,2,141143.84,2,1,0,115986.37,1
10000592,Customer_592,668,France,Female,79,9,21032.95,1,1,1,5120.14,1
10000593,Customer_593,624,Germany,Female,82,8,91304.69,4,0,1,194412.02,1
10000594,Customer_594,441,Germany,Female,58,9,39054.72,2,1,0,42742.62,1
10000595,Customer_595,407,Germany,Male,59,2,131482.87,2,1,1,117531.98,0
10000596,Customer_596,788,France,Female,83,0,137683.04,1,0,0,190611.6,0
10000597,Customer_597,695,France,Male,28,1,177416.74,1,1,0,6083.69,0
10000598,Customer_598,578,France,Female,67,3,219569.54,1,0,1,102552.29,1
10000599,Customer_599,823,Germany,Male,88,3,117044.95,2,1,1,105347.86,1
10000600,Customer_600,466,Spain,Female,52,1,58340.09,1,1,1,70304.16,0
10000601,Customer_601,667,Germany,Female,37,9,83392.92,2,1,1,130914.34,0
10000602,Customer_602,628,France,Male,45,5,211772.45,2,1,0,108511.03,0
10000603,Customer_603,476,France,Male,54,5,36465.87,1,1,1,49836.52,0
10000604,Customer_604,742,France,Male,20,2,156814.02,2,0,0,141065.16,0
10000605,Customer_605,745,France,Male,76,0,3271.47,1,1,1,93240.08,0
10000606,Customer_606,478,France,Male,90,9,61417.33,1,0,0,94067.93,0
10000607,Customer_607,407,France,Male,44,8,147852.12,2,0,1,190384.59,0
10000608,Customer_608,471,France,Female,49,3,114103.01,2,1,0,107011.57,0
10000609,Customer_609,350,France,Female,65,8,123387.37,1,0,1,156933.82,0
10000610,Customer_610,588,France,Male,63,4,165140.51,2,1,0,173478.85,1
10000611,Customer_611,639,France,Female,64,6,58646.51,2,1,0,116150.57,1
10000612,Customer_612,445,France,Female,57,2,70201.24,1,1,1,157277.19,0
10000613,Customer_613,475,France,Male,20,2,171114.55,1,1,0,61916.11,0
10000614,Customer_614,467,Germany,Male,46,7,134572.85,2,0,1,36394.21,0
10000615,Customer_615,397,France,Male,75,0,3646.71,2,0,1,139111.13,0
10000616,Customer_616,438,France,Female,67,7,167581.95,2,1,0,185239.35,0
10000617,Customer_617,837,France,Female,27,7,155023.01,1,1,0,8509.9,0
10000618,Customer_618,586,France,Female,78,2,19651.89,2,0,1,152614.14,0
10000619,Customer_619,722,France,Male,78,0,186879.87,2,1,1,5690.45,0
10000620,Customer_620,734,France,Female,40,8,130525.36,1,1,1,91726.42,0
10000621,Customer_621,621,Germany,Male,23,3,51186.82,2,0,1,135441.49,0
10000622,Customer_622,538,France,Male,77,6,139839.09,2,0,0,81067.42,1
10000623,Customer_623,836,France,Male,44,8,148864.63,2,0,0,60197.81,1
10000624,Customer_624,541,Spain,Male,72,2,230029.68,1,1,0,37376.24,1
10000625,Customer_625,796,France,Female,48,4,185536.11,1,1,0,195574.58,1
10000626,Customer_626,418,France,Female,47,9,75481.09,2,0,0,114067.94,0
10000627,Customer_627,627,Spain,Female,84,10,29533.24,2,1,1,25578.5,0
10000628,Customer_628,698,Spain,Male,30,2,213296.02,2,1,1,9640.49,1
10000629,Customer_629,596,France,Female,76,4,211516.92,1,1,0,48686.48,1
10000630,Customer_630,800,France,Female,71,10,43827.5,1,0,1,107730.1,0
10000631,Customer_631,425,France,Male,38,1,15532.8,2,1,0,150400.9,0
10000632,Customer_632,503,France,Female,60,3,177966.16,2,1,0,196192.15,1
10000633,Customer_633,493,Germany,Female,28,1,180645.46,2,1,0,166791.17,1
10000634,Customer_634,784,France,Male,84,2,44285.94,2,1,1,122397.96,0
10000635,Customer_635,834,France,Female,55,4,167052.96,3,1,1,133299.15,0
